file,campaign,episode,actor,word_count,vocabulary,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,matt_cnt,marisha_cnt,travis_cnt,laura_cnt,sam_cnt,liam_cnt,ashley_cnt,taliesin_cnt,orion_cnt
C1E104_FINAL_MATT_treated.txt,C1,104,MATT,13453,1916,0.07853824779088028,0.1633209150528033,0.027357099972289783,0.11956475722774719,0.19940576988207778,0.07822554573724562,0.06096920317743777,0.27261846115951827,3,12,12,13,12,17,37,1,0
C1E105_FINAL_MATT_treated.txt,C1,105,MATT,14218,1912,0.1665175446546508,0.11592661654367309,0.06111656392031487,0.18219463893511456,0.1229909504792795,0.11101426750560651,0.08154017327720689,0.1586992446841538,5,19,17,7,11,16,26,7,0
C1E106_FINAL_MATT_treated.txt,C1,106,MATT,12265,2098,0.09574351747991741,0.1537776555757954,0.05100925992465832,0.13405592198792082,0.17568652691897893,0.09661628959370272,0.06499444362860736,0.22811638489041908,6,5,4,2,12,7,8,3,0
C1E107_FINAL_MATT_treated.txt,C1,107,MATT,16335,2060,0.14850969242338036,0.14312302803383267,0.060917580200915096,0.14331646696855924,0.1502541282221306,0.08970861299927066,0.07575574064892664,0.18841475050298478,0,10,37,5,12,11,4,4,0
C1E108_FINAL_MATT_treated.txt,C1,108,MATT,17980,1742,0.2248286941272271,0.1117902176326988,0.06731493307307378,0.1556707285424131,0.10336553393060295,0.11451477446676712,0.0669635145932267,0.15555160363399043,2,19,57,23,37,14,1,4,0
C1E109_FINAL_MATT_treated.txt,C1,109,MATT,11314,1963,0.12662871988870508,0.15019660936615423,0.0461845494880696,0.17815090646572718,0.14470646836037446,0.09226925828238894,0.0761257861083195,0.18573770204026102,2,20,7,6,14,14,10,0,0
C1E110_FINAL_MATT_treated.txt,C1,110,MATT,17507,1958,0.19708445497019977,0.11299075010223303,0.06725723513271904,0.16919259707124198,0.09602047839223551,0.12243800578191781,0.0684280024117806,0.16658847613767228,3,29,31,18,22,25,44,2,0
C1E111_FINAL_MATT_treated.txt,C1,111,MATT,15652,1860,0.17714320047629709,0.14515919357217374,0.057944384664543734,0.14387777953779518,0.1184395807274455,0.10462150219304238,0.07739718919155117,0.17541716963715123,1,21,32,11,7,9,19,6,0
C1E112_FINAL_MATT_treated.txt,C1,112,MATT,11992,1761,0.10550086780820135,0.14845478330699688,0.0687589047483356,0.16820065797994974,0.11371784576328273,0.12222236613734691,0.08680283915757842,0.1863417350983084,2,6,7,11,6,14,12,1,0
C1E113-1_FINAL_MATT_treated.txt,C1,Others,MATT,8865,1321,0.2080898455637045,0.0968076586840211,0.07185899195747089,0.17890294184253236,0.0980108119323451,0.11221712930924325,0.07714097388360408,0.15697164682707876,1,0,2,0,0,0,4,0,0
C1E113-2_FINAL_MATT_treated.txt,C1,Others,MATT,10073,1197,0.2277667619549013,0.09568349217439222,0.06903558794152816,0.18190048365749367,0.08080352090846918,0.10302199829760433,0.08128693239127548,0.16050122267433564,1,0,0,0,0,0,1,0,0
C1E113_FINAL_MATT_treated.txt,C1,113,MATT,18635,2179,0.1838329772979484,0.11632693097015603,0.07625937714679924,0.19109653348699204,0.10804557928561759,0.1054330444753467,0.07596040876867739,0.1430451485684627,2,15,19,11,33,16,14,5,0
C1E114_FINAL_MATT_treated.txt,C1,114,MATT,18801,1899,0.20777981174049187,0.11171683668427093,0.07578137004922955,0.15923951473092723,0.11583704579349088,0.12951496684130692,0.07189707511060868,0.12823337904967394,0,30,54,19,67,17,44,11,0
C1E115-HH_FINAL_MATT_treated.txt,C1,Others,MATT,4670,884,0.1249504836889857,0.14251408995167206,0.048415341450821096,0.18731781412464724,0.15398548250059424,0.06312680819908155,0.07609530079963721,0.20359467928456093,2,0,2,5,0,0,0,0,0
C1E115-VAMP1_FINAL_MATT_treated.txt,C1,Others,MATT,751,225,0.08464014043300176,0.16919251023990642,0.11506729081334116,0.1380631948507899,0.19517261556465768,0.0602837916910474,0.045728496196606204,0.1918519602106495,1,0,0,0,0,0,0,0,0
C1E115_FINAL_MATT_treated.txt,C1,115,MATT,12953,2100,0.094407140000421,0.1586761376792319,0.04285397175918571,0.12738888240393278,0.19589457630167423,0.09875004066386386,0.04936306037196429,0.23266619081972623,2,7,22,5,9,5,24,0,0
C2E001_FINAL_MATT_treated.txt,C2,1,MATT,13065,2094,0.11958813570827617,0.15066617845806995,0.0695265268003892,0.11947705453879719,0.169831794310587,0.08228440482092278,0.08409461647169181,0.2045312888912659,0,0,0,0,0,0,0,0,0
C2E002_FINAL_MATT_treated.txt,C2,2,MATT,14816,1927,0.09164567172084052,0.1566530695542107,0.08563872820433084,0.1416436066442019,0.1387707206145668,0.10199777943523801,0.0633480480166761,0.2203023758099351,4,0,0,0,0,3,0,0,0
C2E003_FINAL_MATT_treated.txt,C2,3,MATT,14450,1761,0.19296688733885903,0.1148873016718179,0.09052208285475949,0.17515929219246393,0.10059051574412843,0.10742112722837922,0.07044015270414289,0.14801264026544902,4,0,0,0,0,0,0,0,0
C2E004_FINAL_MATT_treated.txt,C2,4,MATT,12760,1923,0.11239513643888611,0.14802611590949954,0.08008506891698342,0.12170435451169073,0.15485891084504688,0.07431129519286211,0.07303278129475885,0.23558633689027236,3,0,0,0,0,0,2,0,0
C2E005_FINAL_MATT_treated.txt,C2,5,MATT,18073,2091,0.18496848123071494,0.12880260227036094,0.0645417000574216,0.16955851637777083,0.11037484934722384,0.09906011597897489,0.07528064009288415,0.16741309464464874,1,0,0,0,0,0,0,0,0
C2E006_FINAL_MATT_treated.txt,C2,6,MATT,16536,2114,0.17530131688773937,0.12510104261158317,0.06893040530640401,0.17293473840870446,0.09988772128537719,0.11147531267646445,0.07680884795782798,0.1695606148658993,2,0,0,0,0,0,7,0,0
C2E007_FINAL_MATT_treated.txt,C2,7,MATT,20081,2083,0.19297730592740808,0.11545779773632388,0.06687612951375671,0.16730112597954863,0.11285776691548338,0.12107941715498172,0.07631978787110784,0.14713066890138982,5,0,0,0,1,0,1,0,0
C2E008_FINAL_MATT_treated.txt,C2,8,MATT,13727,2087,0.08372840047885,0.16538925639937227,0.045522943305877354,0.09335428699521624,0.20374971979644113,0.07649914865812303,0.06828858820331091,0.2634676561628089,2,0,0,0,0,0,1,0,0
C2E009_FINAL_MATT_treated.txt,C2,9,MATT,13785,2106,0.06708615171962039,0.1733803704310222,0.050687931431680065,0.08834444034273052,0.2024700027478399,0.08293202843320388,0.04828287762675452,0.2868161972671484,1,0,0,0,0,0,1,0,0
C2E010_FINAL_MATT_treated.txt,C2,10,MATT,17110,2083,0.14438314744161854,0.13968931640213866,0.0991567457728555,0.13682656659655507,0.1184653016630219,0.09990135647889606,0.06895216920060473,0.19262539644430965,5,0,0,0,1,0,0,0,0
C2E011_FINAL_MATT_treated.txt,C2,11,MATT,15401,2256,0.07773156271119233,0.16530295504015446,0.042623272353607085,0.11707275994909003,0.1889522302974227,0.08276606767108044,0.05657448999388143,0.26897666198357156,2,0,0,0,0,0,0,0,0
C2E012_FINAL.en_MATT_treated.txt,C2,12,MATT,19149,2165,0.10479774417970047,0.15165083922779224,0.06071566217834447,0.12130004116665752,0.1590589620938544,0.09970208093233568,0.0714002383727636,0.2313744318485517,1,0,0,0,0,0,0,0,0
C2E013_FINAL_MATT_treated.txt,C2,13,MATT,14251,1868,0.11676852335573132,0.14537884383275385,0.060257201275422875,0.12721577705319664,0.16121917277656675,0.0970753544342563,0.06699347876997351,0.22509164850209867,4,0,0,0,1,0,1,0,0
C2E014_FINAL_MATT_treated.txt,C2,14,MATT,12183,1864,0.06548641896867916,0.17108121838739454,0.05667525641244433,0.11228718718863266,0.17067295385298015,0.06919755671398246,0.07554206634364324,0.27905734213224354,3,0,0,0,0,0,0,0,0
C2E015_FINAL_MATT_treated.txt,C2,15,MATT,17078,1971,0.1679164296426539,0.12530203843622995,0.06323057636512457,0.13245199037756814,0.1255320780422738,0.1359444909080858,0.07435629033494834,0.17526610589311542,2,0,0,0,0,0,2,0,0
C2E016_FINAL_MATT_treated.txt,C2,16,MATT,17194,2166,0.12953537670636672,0.13447063540766496,0.05249728816790438,0.12471828062361505,0.14295156041615303,0.1235012056525845,0.0903203546138957,0.2020052984118156,1,0,1,0,0,0,0,0,0
C2E017_FINAL_MATT_treated.txt,C2,17,MATT,21657,2513,0.15656455097996508,0.12575656847858047,0.06433467314566718,0.13953609262668099,0.14838070231272135,0.09126357260313851,0.07479017660917546,0.199373663244071,5,0,0,0,0,0,1,0,0
C2E018_FINAL_MATT_treated.txt,C2,18,MATT,16686,2371,0.1278299970561118,0.15236291695050463,0.044879925866835285,0.1311599308069749,0.17586042707351865,0.07849462449113066,0.08165833341748141,0.2077538443374426,9,0,0,0,1,1,1,0,0
C2E019_FINAL_MATT_treated.txt,C2,19,MATT,15046,2060,0.1703314363795873,0.12398857169475865,0.08999479825780453,0.17178016039999075,0.1080588185057801,0.09614993439593798,0.07837705643502092,0.1613192239311197,3,0,1,0,0,0,0,0,0
C2E020_FINAL_MATT_treated.txt,C2,20,MATT,15533,2107,0.13299632546991846,0.137215196380363,0.07942878176889659,0.14985253228638754,0.11736924575290235,0.11909681647819755,0.07300959894105973,0.1910315029222749,2,0,3,0,0,0,0,0,0
C2E021_FINAL_MATT_treated.txt,C2,21,MATT,18146,2106,0.1540327616851611,0.12650267809963014,0.0967058173608109,0.15687148724600092,0.1096722330306961,0.10917909641158663,0.07243178652063219,0.17460413964548202,6,0,1,0,0,0,3,0,0
C2E022_FINAL_MATT_treated.txt,C2,22,MATT,14776,1797,0.2028867179734757,0.12151229659500751,0.07134793968136764,0.14113484366569165,0.11436827308096446,0.10784280663391359,0.08691303637861021,0.15399408599096917,6,0,0,0,0,1,2,0,0
C2E023_FINAL_MATT_treated.txt,C2,23,MATT,16127,2134,0.13171746430021034,0.1295542599904063,0.07664200583004319,0.1345854396516734,0.14346149588576057,0.10114202427954691,0.06771429098557252,0.21518301907678683,0,0,1,0,0,0,0,0,0
C2E024_FINAL_MATT_treated.txt,C2,24,MATT,17200,2143,0.08469846676728546,0.16072521565243178,0.03977642098700194,0.09355551838320551,0.21046974022863532,0.07233147936237595,0.07822889381422528,0.26021426480483884,6,0,0,0,0,0,1,0,0
C2E025_FINAL_MATT_treated.txt,C2,25,MATT,20112,2341,0.1562879067876164,0.12131954877679996,0.057193521157858834,0.14433464737816176,0.13470593761292748,0.10239744038970156,0.07526672321470813,0.20849427468222587,2,0,0,0,1,0,0,0,0
C2E026_FINAL_MATT_treated.txt,C2,26,MATT,18352,2125,0.12790712201687612,0.15393764435141905,0.05404250605307716,0.13880640897396285,0.14134674408164385,0.09124800417114698,0.07922513948938432,0.21348643086248964,6,0,0,0,0,0,1,0,0
C2E027_FINAL_MATT_treated.txt,C2,27,MATT,15054,2212,0.09009347616520261,0.15565677025226646,0.05490506157728846,0.13686080391668382,0.15693055901562988,0.07866945398221459,0.06930992277114037,0.25757395231957375,3,0,0,0,0,0,3,0,0
C2E028_FINAL_MATT_treated.txt,C2,28,MATT,14109,1876,0.16476812832602813,0.12630658986448962,0.06530234197460283,0.148947658537685,0.12504636203988878,0.0992321831449139,0.08083900435854402,0.18955773175384782,2,0,0,0,0,0,1,0,0
C2E029_FINAL_MATT_treated.txt,C2,29,MATT,15016,1767,0.18865939602524473,0.11474722028801683,0.07244858586172181,0.14577709969708116,0.13306426933601803,0.1092707330811228,0.0699986251125412,0.1660340705982535,5,0,0,0,0,0,0,0,0
C2E030_FINAL_MATT_treated.txt,C2,30,MATT,11902,2025,0.07256907243271324,0.16426090062010976,0.051556767637414375,0.1132261939547417,0.17840589591247036,0.09202038894841078,0.06532385312165188,0.262636927372488,1,0,1,0,0,0,1,0,0
C2E031_FINAL_MATT_treated.txt,C2,31,MATT,14234,2098,0.08381721930642634,0.1665100986378582,0.041766223511072086,0.10998223293238306,0.18829007290624308,0.090950141024681,0.05971708837924863,0.25896692330208765,1,0,0,0,1,0,0,0,0
C2E032_FINAL_MATT_treated.txt,C2,32,MATT,19211,2415,0.09864541630984573,0.16298455580538873,0.0515762696849148,0.10012444789429947,0.17531881863090448,0.08462878669630917,0.0755200445481276,0.25120166043021014,6,0,0,0,0,0,0,0,0
C2E033_FINAL_MATT_treated.txt,C2,33,MATT,16399,2262,0.05635018264989686,0.1642083378157785,0.03375748958123828,0.07420356693498975,0.2391754795436792,0.07558688849703225,0.05879058172004286,0.2979274732573423,2,0,0,0,0,0,0,0,0
C2E034_FINAL_MATT_treated.txt,C2,34,MATT,18705,2075,0.16932111435342076,0.13444168018566374,0.068760866869304,0.12596246400909758,0.12554824700156667,0.1078643021708852,0.0835849427477857,0.1845163826622765,8,0,0,0,0,0,0,0,0
C2E035_FINAL_MATT_treated.txt,C2,35,MATT,16321,1877,0.15388995861777655,0.15747253604043282,0.053312305018470514,0.1389872260882696,0.13297283853629496,0.096924016789754,0.07121334890060274,0.19522777000839883,2,0,0,0,0,1,0,0,0
C2E036_FINAL_MATT_treated.txt,C2,36,MATT,15734,1889,0.11842568222967743,0.2059431543891883,0.04969953767623218,0.1049987220057771,0.1381624047252633,0.09000394627504787,0.06103037348445393,0.23173617921435988,13,0,0,0,0,0,0,0,0
C2E037_REVISED_MATT_treated.txt,C2,37,MATT,10402,1614,0.07715928644313076,0.17991979187468696,0.04489411816199744,0.1079773163105357,0.21343923796809733,0.06920412858467671,0.0814815524047392,0.22592456825213586,2,0,1,0,0,1,1,1,0
C2E038_FINAL_MATT_treated.txt,C2,38,MATT,15632,2010,0.12443369628141222,0.14299205939940687,0.07447647159936222,0.17524642732246276,0.11988943617586682,0.09410076007689677,0.08170382093244265,0.18715732821214964,14,0,0,0,0,0,0,0,0
C2E039_FINAL_MATT_treated.txt,C2,39,MATT,17954,1970,0.20693820391555778,0.098424202351281,0.10426268971148178,0.1702700130451801,0.0974832033466648,0.12193057216317418,0.05565919663730607,0.14503191882935432,3,0,0,0,0,0,1,0,0
C2E040_FINAL_MATT_treated.txt,C2,40,MATT,15698,1960,0.1366653773847967,0.16302159697048746,0.05221051874106123,0.12733847247083374,0.16836102291023908,0.08483264821494427,0.07037769962131094,0.1971926636863266,12,0,0,0,0,0,0,0,0
C2E041_FINAL_MATT_treated.txt,C2,41,MATT,13321,2062,0.09709553229172734,0.180129026740204,0.03455403098684907,0.10849554725892421,0.1901772424959107,0.07155507987850439,0.07562354411343714,0.2423699962344432,2,0,1,0,0,0,1,0,0
C2E042_FINAL_MATT_treated.txt,C2,42,MATT,14169,1918,0.11121374195341295,0.16258547719165564,0.051104085137788545,0.11881728267950771,0.1541721525446121,0.10220247559258869,0.07146371575787117,0.2284410691425631,1,0,0,0,0,0,1,0,0
C2E043_FINAL_MATT_treated.txt,C2,43,MATT,21678,4117,0.15289208905979715,0.14717298253530708,0.06738261770928367,0.15077235732480535,0.12742342642822346,0.09815592331361567,0.0697614913494018,0.1864391122795658,5,0,1,1,0,0,3,0,0
C2E044_FINAL_MATT_treated.txt,C2,44,MATT,23137,4482,0.16518130496235023,0.13169705515893007,0.05572117333998721,0.16524450602215807,0.13364808008312998,0.11353947275541845,0.07702157208121913,0.15794683559680683,6,0,1,0,0,0,1,0,0
C2E045_FINAL_MATT_treated.txt,C2,45,MATT,18934,2182,0.1548516805554429,0.11139907263931985,0.0616310603138453,0.18271306469325338,0.13724554554901522,0.11404899066370373,0.0675865537864032,0.17052403179901635,4,0,2,0,0,0,0,0,0
C2E046_FINAL_MATT_treated.txt,C2,46,MATT,15301,2085,0.17635751462376448,0.12996057229647845,0.05704862865033814,0.14220522748940184,0.15238884990750787,0.10255857694780947,0.07600650979486213,0.1634741202898376,6,0,0,0,0,0,0,0,0
C2E047.en_MATT_treated.txt,C2,Others,MATT,13937,1825,0.17240503051313852,0.13409935031556655,0.06347563779996213,0.15338407905975476,0.12521111845436167,0.0988053690756394,0.09859569994705127,0.15402371483452565,5,0,0,0,0,0,1,0,0
C2E048.en_MATT_treated.txt,C2,Others,MATT,14746,2122,0.05283403594574332,0.18054988263724397,0.03481317406267097,0.1015206501928674,0.19603686075690185,0.08198329726956959,0.06008909118248977,0.2921730079525131,5,0,1,0,0,1,0,0,0
C2E049.en_MATT_treated.txt,C2,Others,MATT,9277,1564,0.08241476120605778,0.16009002093874494,0.044235927266144864,0.13230397557668583,0.16182186227771073,0.09037078810094464,0.07061213194020187,0.25815053269350924,6,0,1,0,0,1,1,0,0
C2E050.en_MATT_treated.txt,C2,Others,MATT,16078,1933,0.16462380001955632,0.11095133740181105,0.0741078395846395,0.18643674590803544,0.12374825287448885,0.07987407275327812,0.08087201934156617,0.17938593211662443,11,0,0,0,0,0,2,0,0
CR-Extras_FiresideChat_FINAL_MATT_treated.txt,Others,Others,MATT,14776,1972,0.06767100278514766,0.16542341503979732,0.044309091989070584,0.0905106983988701,0.2437482675325704,0.06580818780606923,0.04654644992674136,0.27598288652173336,16,0,4,0,1,0,0,0,0
CR-Extra_Critical Role Live at Comic-Con 2015_MATT_treated.txt,Others,Others,MATT,1884,505,0.11616805294696358,0.17980279044808165,0.037709060012521244,0.0874586351846883,0.22024528217511846,0.06331052678651283,0.07539017082550756,0.21991548162060637,4,0,4,1,1,1,1,2,4
CR-Extra_Critical Role Q_A Feb 2016_MATT_treated.txt,Others,Others,MATT,16968,2029,0.16855460578412748,0.12319266348745918,0.06240447249295804,0.15149320595681726,0.15497107415699915,0.10183419320289862,0.06906089750471901,0.16848888741402113,17,22,42,2,3,3,3,4,0
CR-Extra_Critical Trolls for Extra Life.en_MATT_treated.txt,Others,Others,MATT,13697,1923,0.16886999855747512,0.09952002547672294,0.09066623364645846,0.182367459161964,0.1341516574452806,0.09453346145266193,0.09139301392312368,0.1384981503363133,3,0,0,0,0,0,1,0,0
CR-Extra_Deadlands One-Shot for MDA Charity.en_MATT_treated.txt,Others,Others,MATT,15040,1831,0.15771923242182176,0.12644267986324256,0.05676085804689151,0.1640430798375851,0.12208004231714488,0.1104296473073344,0.0761884343095742,0.18633602589640552,2,0,1,0,0,0,0,0,0
CR-Extra_DnDiesel_MATT_treated.txt,Others,Others,MATT,3502,805,0.2139575304529698,0.083155005131979,0.11087011251621898,0.2283996940178554,0.08593402017932876,0.13890959970563746,0.06359296628386622,0.0751810717121444,3,0,11,3,0,0,0,0,0
CR-Extra_Episode 4 12 Dance Party_MATT_treated.txt,Others,Others,MATT,290,97,0.0476078468269276,0.15404337394740555,0.0680011290398457,0.04410311897257375,0.3090981794232488,0.036764359975537474,0.09944959307522226,0.24093239873923888,0,0,0,0,0,0,0,0,0
CR-Extra_GMTips 14_MATT_treated.txt,Others,Others,MATT,41,26,0.0,0.0,0.0,0.40801457194899815,0.39283545840922884,0.1991499696417729,0.0,0.0,2,0,0,0,0,0,0,0,0
CR-Extra_Hearthstone One-Shot_MATT_treated.txt,Others,Others,MATT,21568,2374,0.17072437459704898,0.11297148135108066,0.07333366864960518,0.18173894256489523,0.1254406741686062,0.10046970950941701,0.07951682449393915,0.15580432466540764,3,0,0,0,0,0,0,0,0
CR-Extra_Honey Heist 2 Electric Beargaloo.en_MATT_treated.txt,Others,Others,MATT,4459,867,0.11613306594314031,0.1610758523062405,0.06721009791199718,0.13697298572608232,0.16521646809012616,0.09292674295151586,0.06613896425622273,0.19432582281467503,2,0,0,2,0,0,0,0,0
CR-Extra_One-Shot Epic Level Battle Royale_MATT_treated.txt,Others,Others,MATT,15087,1535,0.19521657628409997,0.10256371549160453,0.08477816681599694,0.17407176201161667,0.11162032395645653,0.12993067463252764,0.06453910218898375,0.137279678618714,3,99,61,1,54,32,0,20,0
CR-Extra_Pants Optional Critmas_MATT_treated.txt,Others,Others,MATT,2664,620,0.05214493159312784,0.15989012911578426,0.044543196053045936,0.11667658070611288,0.28760191049371925,0.04316543615941775,0.06914605129640645,0.2268317645823857,12,1,6,2,1,1,1,2,0
CR-Extra_RPG Show QA and Battle Royale.en_MATT_treated.txt,Others,Others,MATT,19689,2054,0.15980019822566813,0.12678683466342555,0.06690146608189083,0.15395890606103768,0.1408457022310995,0.10425457752775623,0.08632697536121631,0.1611253398479058,26,56,5,3,0,48,68,36,0
CR-Extra_sorcerers-lair_MATT_treated.txt,Others,Others,MATT,1492,375,0.09384194456560532,0.16014909393711094,0.09906023236448709,0.16914231333518379,0.17438439271977474,0.09768032039335421,0.051358103017566124,0.1543835996669178,8,0,0,0,0,0,0,0,0
CR-Extra_Talks Machina Campaign Wrap-up_MATT_treated.txt,Others,Others,MATT,10045,1606,0.10485706866603309,0.1636216498302068,0.050172818466239257,0.13969807819815003,0.15132267262308427,0.10911765521518482,0.05033416612253851,0.23087589087856322,3,7,3,2,4,5,2,3,1
CR-Extra_Talks Machina Fireside Chat_MATT_treated.txt,Others,Others,MATT,10603,1621,0.07928922460264445,0.17480890111804148,0.05319350649636983,0.11210840438221101,0.19751918705532437,0.0881402942492851,0.057368248151847274,0.23757223394427648,7,0,5,8,0,6,0,3,0
